LINE_PRICE	CUST_CODE	CUST_FNAME	LINE_QTY	CUST_LNAME	CUST_STREET	PROD_SKU	CUST_CITY	INV_TOTAL	CUST_STATE	LINE_NUM	CUST_ZIP	INV_NUM	CUST_BALANCE	EMPLOYEE_ID	INV_DATE
5.93	1230	DONA	2	WEST	1024 WEST SKYLINE DRIVE	8544-CIQ	Dahomey	13.18	MS	1	38725	2939	13.18	83993	41601
21.59	1231	BIRDIE	3	BOWEN	151 OILWELL ROAD	8523-UCB	Southeastern	132.73	PA	2	19397	2940	0	84364	41601
15.89	1232	TRICIA	4	TALLEY	161 DRAPER DRIVE	2134-QFE	Willow	235.85	KY	6	41004	2945	235.85	84364	41601
13.99	1233	NATHALIE	5	CHURCH	1802 SNOWY OWL CIRCLE	9268-RCB	Napier Field	160.96	AL	4	36303	2950	160.96	84163	41602
16.99	1234	ARIEL	1	DILL	356 EAST 13TH AVENUE	2990-BNH	Alexandria	96.89	VA	3	22301	3073	2595.55	84191	41616
10.49	1235	FRANCESCA	5	WOODALL	488 TIFFIN CIRCLE	8894-LUR	Richmond	291.54	VA	4	23286	3002	413.48	84364	41607
35.99	1236	RONNA	5	VALENCIA	118 MISTY COURT	3393-AZQ	Camden	409.45	OH	4	45311	3171	0	84276	41625
11.99	1237	HELEN	5	CRENSHAW	1259 KNIK AVENUE	7673-ECV	Hamlet	59.95	NC	1	28345	2959	59.95	83734	41603
3.49	1238	STANFORD	4	DRAKE	976 UNIVERSITY LAKE DRIVE	4667-JLN	Vestal	448.16	NY	6	13850	2961	448.16	83763	41603
10.99	1239	REYNA	2	HAMMER	903 DORA AVENUE	2918-THH	Greensboro	183.02	MD	4	21639	2964	41.02	83763	41604
17.99	1240	ASHLEY	4	GENTRY	949 E LOOP WB ON W LOOP RAMP	7658-HCW	James Island	79.96	SC	1	29412	2965	2522.96	83906	41604
11.99	1241	LUANNE	5	HERRING	214 SUN AVENUE	6249-LYB	Irvington	111.53	NJ	3	7111	3220	1983.36	84134	41631
16.99	1242	HERB	5	CHRISTOPHER	511 WELLS CIRCLE	5734-BGX	Martic Forge	84.95	PA	1	17565	2968	84.95	84392	41604
38.99	1243	CARROLL	5	HALE	1898 HOLLOW STREET	2455-ZKN	Pocono Summit	194.95	PA	1	18346	2969	0	83993	41604
20.59	1244	BRIANA	4	KEENAN	118 MOUNTAIN LAKE CIRCLE	4072-SWV	West Arlington	192.31	NJ	3	7032	3228	0	83878	41631
21.99	1245	KIRSTEN	3	BRIGHT	430 HILLANDALE AVENUE	8543-RJN	Lennox Park	77.96	MD	2	21227	2972	0	83820	41604
14.89	1246	DENNA	3	ALVAREZ	1373 LOC LOMAN LANE	3734-CUQ	Ithan	121.2	PA	6	19085	2973	0	84276	41604
34.99	1247	IVORY	3	CARON	1874 INTERSTATE STREET	8821-DDM	Lennut	146.94	KY	4	41729	3229	0	83734	41631
28.99	1248	LISA	4	BRADY	491 LOWLAND AVENUE	5437-WBO	Daphne	371.62	AL	6	36577	3383	0	84078	41647
13.59	1249	RAPHAEL	4	STONE	1873 ATELIER DRIVE	9569-WMK	Prudence Island	54.36	RI	1	2872	2987	54.36	84021	41606
21.99	1250	ALISON	2	WOODSON	1253 CECILIA WAY	4518-GHU	Iola	217.93	PA	3	17846	3209	1262.83	84248	41629
11.99	1251	ADELA	5	ABEL	1350 QUINHAGAK STREET	1143-RGX	Knettishall	59.95	MD	1	21286	2992	0	83993	41606
14.99	1252	KERRIE	5	MARSHALL	1674 IOWA STREET	1153-AWY	New Bremen	215.39	OH	5	45869	2993	215.39	84134	41606
18.59	1253	TRENTON	4	PRESLEY	1905 ANCHOR PARK CIRCLE	3610-RKR	Montgomery	348.95	AL	4	36131	2994	348.95	83792	41606
32.99	1254	JAIMIE	3	BARRON	1188 LACE ROAD	5541-HST	Shadyside	194.19	OH	3	43947	3356	2276.48	83734	41644
12.99	1255	FAUSTO	3	SLAUGHTER	1352 NORTH CHRISTMASBERRY LOOP	7179-YXG	East Warren	290.02	VT	5	5669	2997	631.02	83649	41607
15.59	1256	NATHANIAL	1	CRAIG	1603 BIRCH CREEK DRIVE	5529-SBL	Shelburn	45.57	IN	2	47879	3003	0	83621	41608
31.99	1257	MICHAELA	1	CORNETT	474 MAUDEST PLACE	2611-QYG	Castle Creek	124.13	NY	3	13744	3005	840.13	84392	41608
11.99	1258	MONROE	1	DILLARD	260 HOLLYWOOD DRIVE	3943-HFA	Mc Arthur	332.82	OH	6	45651	3008	0	83565	41608
13.99	1259	DELPHIA	3	FLORES	183 VAQUERO ROAD	3298-YFL	Centredale	217.28	RI	5	2911	3009	2032.28	83936	41608
11.99	1260	ENEDINA	4	MCCOY	1982 LIST CIRCLE	3943-HFA	Hampton	113.94	VA	2	23661	3442	2579.18	83850	41654
32.99	1261	JAIMIE	4	CURRY	828 TRADEWIND DRIVE	6491-XKF	Drew	340.06	MS	4	38737	3012	340.06	83820	41609
33.29	1262	NICHOLE	3	VOGT	677 GABE ROAD	3716-WZD	Vertrees	110.97	KY	1	42785	3015	0	84248	41609
14.59	1263	WILLIE	2	BAEZ	697 PINTAIL STREET	1078-QXL	Limaburg	174.63	KY	5	41005	3017	0	84306	41609
35.99	1264	MICHAELA	4	RICHARD	44 RASMUSSON STREET	3215-VIP	Georgetown	143.96	AL	1	36521	3018	143.96	83850	41610
42.99	1265	JAROD	4	STRONG	1825 GAV WAY	1403-TUY	Dublin	458.86	OH	5	43016	3029	458.86	84078	41611
21.99	1266	FLOSSIE	4	CLARKE	1658 EAST 49TH COURT	8543-RJN	Clarendon Springs	128.73	VT	2	5777	3033	898.73	83878	41611
54.89	1267	ARACELI	3	HALL	536 CHIRIKOF AVENUE	3694-XFJ	Crabtree	188.65	PA	2	15624	3035	0	84392	41611
10.99	1268	KELSEY	1	HADLEY	908 RUSSELL CIRCLE	5445-XOY	Seneca	18.78	PA	2	16346	3039	0	84219	41612
23.29	1269	CLEMENTE	1	MESSER	1178 BENTREE CIRCLE	1074-VVJ	Mount Zion	439	WV	6	26151	3150	707.82	83705	41623
20.59	1270	GEORGINA	2	DIGGS	311 IMAGE DRIVE	4072-SWV	Kimballton	336.49	VA	6	24150	3041	0	83878	41612
42.99	1271	CORTEZ	1	MELTON	250 INDIANA STREET	1403-TUY	Coryville	129.93	OH	3	45638	3042	129.93	83850	41612
13.99	1272	ELISA	1	BURGOS	1693 DOUBLE TREE COURT	3298-YFL	Westernville	335.66	NY	6	13486	3047	335.66	83705	41613
15.59	1273	LEN	4	STERLING	1824 WOO BOULEVARD	6176-XTX	Waterboro	300.13	ME	6	4087	3049	0	84134	41613
3.49	1274	ROSARIO	1	CLEMONS	239 MARY CIRCLE	4667-JLN	Longwood	3.49	FL	1	32750	3057	3.49	83621	41614
26.09	1275	ELEANORE	3	NEFF	556 CACHE DRIVE	5437-WBO	Saint Stephens	428.73	AL	5	36569	3059	428.73	84191	41614
23.59	1276	LATONIA	2	LOPEZ	1004 KRONOS DRIVE	2996-VMO	Dalton	300.27	MA	5	1226	3101	401.22	84276	41618
38.99	1277	MICHELLE	2	HOPKINS	367 WEST 59TH AVENUE	2496-QMW	Fox Lake	196.52	IN	4	46703	3064	272.52	84334	41615
13.59	1278	VICENTE	4	MONTGOMERY	1134 EAST 49TH AVENUE	5781-TKY	Cadaretta	315.2	MS	6	38929	3066	1543.2	84191	41615
7.79	1279	SHAWN	2	GIBBONS	364 NANCY CIRCLE	4626-LJU	Fairfield	60.53	CT	2	6432	3116	119.48	84191	41620
14.59	1280	ELISHA	4	RAMIREZ	847 TIFFANY TERRACE	9671-NYZ	Brookline Village	58.36	MA	1	2147	3071	58.36	83993	41615
42.99	1281	ZULA	3	KENNEDY	1800 OMALLEY CENTRE DRIVE	1403-TUY	Cumming	163.55	GA	2	30131	3072	0	83763	41616
21.59	1282	KATHLYN	3	XIONG	1535 U STREET	5379-BLX	North Pawlet	246.62	VT	6	5761	3159	0	83792	41624
32.99	1283	JOSEFA	4	CONTRERAS	1533 STURBRIDGE CIRCLE	9292-RQZ	Boston	213.12	MA	4	2108	3097	228.71	83621	41618
32.99	1284	KIP	2	KENT	1735 CODY COURT	2870-QZR	Hialeah	160.34	FL	2	33017	3179	0	83993	41626
35.99	1285	GILLIAN	2	HARDING	897 GREENPOINT AVENUE	3215-VIP	Fanwood	94.45	NJ	2	7023	3083	1096.45	83850	41617
48.59	1286	BARNEY	2	TEAGUE	1786 ECHO STREET	6894-JQV	Webster	107.17	PA	2	15087	3085	107.17	83649	41617
23.29	1287	ALEC	5	HOWARD	1917 BEAUFORT WAY	1074-VVJ	Bowling Green	230.38	VA	3	22427	3094	0	84306	41618
13.69	1288	NELLIE	2	ZUNIGA	1353 WHITE DRIVE	4976-PZN	West Newark	191.83	NY	2	13811	3095	0	84191	41618
13.99	1289	JASPER	2	GREGORY	1541 CHARLOTTE CIRCLE	5250-JDL	Mechanicstown	27.98	OH	1	44651	3098	2233.98	84163	41618
21.99	1290	BERTRAM	4	WILLIAM	444 DEMETER DRIVE	3754-MAK	Rancocas Woods	275	NJ	5	8054	3102	275	84191	41618
32.99	1291	LAKISHA	4	QUINN	1618 MOUNTAIN CIRCLE	6491-XKF	Wallace	394.83	IN	5	47988	3103	394.83	84276	41618
17.99	1292	LINO	5	YANG	1532 ILLIAN LANE	2143-VQX	Red Diamond	326.58	OH	5	45651	3104	326.58	83906	41618
23.99	1293	PAMALA	5	KEYES	615 FIRE LAKE DRIVE	2896-OZJ	Pr Wshngtn	423.08	NY	4	11050	3107	423.08	84049	41619
38.99	1294	JODY	3	BARRY	1181 GLENN SB ON MULDOON RAMP	3161-XJS	Jeffries	223.39	MS	3	38626	3110	223.39	83906	41619
25.99	1295	BORIS	1	VALENCIA	1040 ERVIN ROAD	8053-PME	Spring Grove	105.95	KY	3	42437	3111	2321.95	83850	41619
9.97	1296	DIRK	2	BAUTISTA	267 FAIRWEATHER DRIVE	9272-LTP	Savage	378.92	MS	6	38665	3112	2555.92	84191	41619
41.99	1297	JEROME	5	HENRY	907 SEWARD 34TH RAMP	3933-NSU	Locust Grove	525.83	KY	4	41040	3374	573.79	83820	41646
23.29	1298	MAURICIO	3	TRIPP	164 NORTHFLEET DRIVE	1663-CDD	West Peru	69.87	ME	1	4290	3114	69.87	83649	41620
13.59	1299	RICARDO	1	DOW	1158 GREGG LANE	6626-ROK	Cinclantflt	128.7	VA	5	23551	3117	128.7	83936	41620
23.99	1300	FABIOLA	2	FERREIRA	1748 INYO CIRCLE	7231-UES	Norwood	47.98	VA	1	24581	3122	47.98	83649	41620
7.79	1301	STUART	4	LOWRY	1348 SHAMROCK STREET	4626-LJU	Casstown	67.13	OH	2	45312	3125	1382.13	83906	41620
18.59	1302	STEPHEN	1	GROVES	677 WILDERNESS ROAD	6358-UST	Sue Creek Landing	233.69	MD	4	21221	3277	487.76	83878	41636
7.59	1303	KARRIE	2	MESSER	441 WEST DIMOND BOULEVARD	2231-OXK	Churchill	254.63	PA	6	15221	3128	254.63	84306	41621
18.59	1304	TOMASA	1	HARE	1570 MONARCH MINE ROAD	3610-RKR	Peninsula	253.68	FL	4	33609	3138	0	84420	41622
16.99	1305	LUCINDA	5	REID	361 JAMES ROAD	2990-BNH	Kringsbush	260.88	NY	4	13452	3133	1857.88	83936	41621
12.29	1306	IVORY	4	MURRAY	1797 WILLOW LANE	8495-ZQR	Utica	137.12	NY	2	13503	3134	1982.12	84078	41621
8.99	1307	APRIL	2	SUAREZ	1181 HENNINGS WAY	5465-YYG	Bay Harbor	25.37	MI	2	49770	3135	0	83649	41622
8.99	1308	CLEMENT	2	SHANNON	623 PEARL DRIVE	5465-YYG	Sterling Hts	25.37	MI	2	48310	3135	0	83649	41622
32.99	1309	DAN	2	PACK	73 SHARON PLACE	5541-HST	Cedar Hill	229.89	TN	5	37032	3140	229.89	83593	41622
41.99	1310	KELSEY	1	WATTS	1260 PENNY CIRCLE	4879-AMS	Limestone	396.32	ME	6	4750	3141	0	83537	41622
34.49	1311	KENETH	5	TRACY	1723 WELLS CIRCLE	1580-VCE	Ypsilanti	385.39	MI	3	48197	3143	2489.39	83763	41622
23.29	1312	MARCIE	4	SCOTT	1588 WESTWIND COURT	1663-CDD	Wolcott	277.83	VT	4	5680	3144	0	83565	41623
29.99	1313	CARL	3	WEST	747 WEST BLUFF DRIVE	5060-EDB	Newtonville	89.97	MA	1	2165	3146	89.97	83936	41623
17.79	1314	SHEREE	4	MOORE	995 HARLEQUIN PLACE	8571-CKP	Mcandrews	259.44	KY	5	41543	3147	0	84219	41623
12.39	1315	CYNDI	1	STACY	395 JAGUAR CIRCLE	2584-CIJ	Star City	121.12	IN	4	46985	3148	0	84306	41623
4.29	1316	GERARD	5	BRADSHAW	1304 DEER PARK CIRCLE	2410-SKH	Garland	173.78	WV	5	24811	3149	173.78	84106	41623
13.59	1317	LIZ	4	HERBERT	1903 SAGAN CIRCLE	9175-TAZ	West End	300.24	NC	4	27376	3151	300.24	83906	41623
11.59	1318	STEPHEN	5	BARR	1867 JOY CIRCLE	7627-HHI	Piseco	153.35	NY	3	12139	3155	1164.35	84276	41624
23.99	1319	JAMES	3	HOLLINGSWORTH	1146 LUPINE ROAD	2896-OZJ	Bell City	71.97	KY	1	42040	3345	269.19	83734	41643
13.59	1320	RASHAD	3	MADDEN	1824 CRYSTAL BAY CIRCLE	5781-TKY	Colden	40.77	NY	1	14033	3160	40.77	83565	41624
12.99	1321	MARISA	1	GIBSON	851 HIGHLAND PARK AVENUE	7179-YXG	New York	296.69	NY	4	10110	3161	0	84078	41624
18.59	1322	CHARLOTTE	2	LUJAN	251 RUNESTAD CIRCLE	3610-RKR	Coral Springs	163.15	FL	2	33075	3283	0	84334	41637
23.29	1323	BRENDA	5	ROBISON	967 COTONEASTER CIRCLE	1663-CDD	Shallotte	238.79	NC	3	28467	3167	238.79	83705	41625
23.99	1324	CHASITY	1	TRUJILLO	1201 EVERGREEN STREET	7500-ROG	Ocoee	53.17	TN	2	37361	3338	94.84	84049	41642
21.99	1325	DELMER	4	RUSHING	1430 CLAIRMONT CIRCLE	1010-MIW	Lima	159.94	OH	2	45808	3170	2055.94	83537	41625
43.99	1326	HALEY	3	NORTON	498 WHIST ROAD	6488-MIG	Sunman	169.38	IN	3	47041	3366	0	84306	41645
11.59	1327	JERRY	1	ABRAMS	1962 GOLDEN VIEW DRIVE	6925-KDN	Deering	340.98	OH	4	45638	3173	340.98	84276	41626
9.99	1328	ALEXANDRIA	1	BURKE	333 CARL BRADY DRIVE	2756-CKP	Mcewen	74.94	TN	2	37101	3176	74.94	83820	41626
4.59	1329	JENELLE	3	ACKERMAN	1537 GRIZZLY LANE	3384-DML	Boothbay	298.52	ME	5	4549	3177	298.52	84078	41626
13.29	1330	BARBARA	5	BUCKLEY	77 VALLIHI CIRCLE	9272-LTP	Takoma Park	66.45	MD	1	20913	3260	0	83677	41635
32.99	1331	FRANKIE	4	JOYNER	1280 REFLECTION DRIVE	9292-RQZ	Columbia	381.93	SC	6	29260	3183	381.93	83936	41626
15.59	1332	DEE	3	ROLLINS	1082 HARLEY DRIVE	7804-ZVW	Coburn	88.75	WV	3	26562	3186	0	83734	41627
14.59	1333	CHARLINE	2	HAAS	1998 JENNIFER ANN CIRCLE	8094-EYX	Grout	126.53	VT	3	5159	3188	2575.53	83964	41627
17.99	1334	ALLENE	2	ONEIL	1409 SITKALIDAK LANE	2262-NBI	Fayetteville	247.19	NC	6	28304	3191	0	83993	41627
12.59	1335	WILLARD	5	SHAFER	584 ADMIRALTY BAY DRIVE	7883-NLQ	Bombay	427.18	NY	6	12914	3192	486.18	83537	41627
3.99	1336	VAN	3	LANGFORD	1878 SEAWIND DRIVE	1747-XNI	Maynard	269.88	MA	4	1754	3193	0	84420	41627
38.99	1337	CLAUDINE	4	JORGENSEN	1541 SAINT GOTTHARD AVENUE	3161-XJS	Cave Spring	155.96	KY	1	42276	3198	1463.96	83964	41628
11.99	1338	KIRBY	5	LILLY	296 TERN CIRCLE	9324-PPG	East Fairfield	230.02	VT	4	5448	3200	230.02	83537	41628
34.99	1339	MABEL	3	STRONG	1116 THUNDERBIRD PLACE	8821-DDM	Diamond Lake	591.48	IN	5	46794	3398	2811.07	84219	41649
35.99	1340	BETSY	2	MCCLELLAN	1209 NORTHRUP PLACE	5508-OUB	Old Plymouth Heights	175.51	OH	5	45629	3214	0	84219	41630
15.59	1341	CHRISTOPER	3	LOZANO	1857 CREEKSIDE CENTER DRIVE	2397-RDX	Utica	233.42	NY	3	13502	3218	1753.42	83537	41630
15.89	1342	FAWN	5	MCDONALD	235 ZODIAK DRIVE	5794-JGQ	Pleasant Mills	79.45	IN	1	46780	3222	79.45	84191	41631
21.99	1343	LESLEY	2	HAYWOOD	767 MUMBY CIRCLE	9408-WNM	Montgomery Woods	263.93	MD	2	21227	3223	263.93	83763	41631
35.49	1344	CHANCE	5	GLENN	1314 ARTHUR COURT	9702-WFX	Ravenel	216.4	SC	2	29470	3226	216.4	83820	41631
29.99	1345	WALTON	4	ELLIOT	783 DENALI STREET	2351-WVS	Saint Stephens Church	355.53	VA	5	23148	3230	355.53	84420	41632
28.99	1346	CLARK	2	CHANEY	530 SEXTANT CIRCLE	5437-WBO	Woodford	283.32	NC	6	28684	3233	577.32	83763	41632
7.99	1347	STARR	5	FLYNN	402 FAST STREET	2129-BCP	White River Junction	72.92	VT	2	5009	3234	72.92	84334	41632
6.59	1348	FRANCES	2	DICKEY	519 READER ROAD	2366-EFV	Grove City	268.52	FL	5	34224	3236	0	83906	41632
3.49	1349	CALEB	1	MENDEZ	1695 THUJA CIRCLE	4667-JLN	Elliottson	262.58	PA	6	17013	3238	262.58	83906	41632
19.99	1350	LATONYA	4	KAY	61 LOUSSAC DRIVE	5140-RTG	Seaboard	275.46	AL	4	36529	3239	0	84021	41632
4.59	1351	CHERRI	4	SALAZAR	1848 MOOSEBERRY BEND	3384-DML	Compton	243.28	MD	3	20627	3240	0	84392	41633
28.49	1352	TONEY	3	PERDUE	1964 BIRCH STREET	5496-MRA	Quaker City	493.14	OH	5	43736	3412	0	83964	41650
38.99	1353	JOANIE	2	ROSA	1057 LYNWOOD DRIVE	6865-HAO	Toll Gate Heights	77.98	IN	1	46714	3288	0	83763	41637
21.99	1354	MELINA	2	MCKAY	216 BURLINGTON STREET	9408-WNM	Forest City	43.98	NC	1	28043	3247	43.98	84248	41633
16.99	1355	JOY	3	CAMPBELL	135 AUTUMN LANE	2990-BNH	Pilot Mt	415.53	NC	6	27041	3248	415.53	83734	41633
23.29	1356	ZANE	2	CONNER	424 TAIGA DRIVE	1663-CDD	South Burlington	226.51	VT	3	5401	3249	226.51	84163	41634
23.59	1357	ASHA	2	COLLIER	911 WHITE SPRUCE DRIVE	1198-STR	Toboyne	81.95	PA	3	17071	3250	0	83878	41634
17.09	1358	SHAINA	5	LEBLANC	742 BANJO CIRCLE	5046-TTC	Linden Hill	127.84	NY	2	11354	3253	0	83734	41634
6.5	1359	ISIAH	4	HORN	352 ALYESKA HIGHWAY	7179-YXG	Vienna	159.18	VA	5	22181	3255	159.18	83649	41634
35.99	1360	MICHEL	4	WHALEN	851 FISCHER AVENUE	3393-AZQ	Morrisdale	344.97	PA	5	16858	3261	0	83649	41635
12.99	1361	SANTIAGO	5	RAMOS	776 MICHELIN ALLEY	4912-YXS	South Lynnfield	247.67	MA	3	1940	3262	0	83792	41635
13.99	1362	ROSALIE	3	HENDRIX	1574 KLUANE AVENUE	9234-WCQ	Keene	295.01	NH	6	3431	3264	295.01	83593	41635
34.49	1363	GASTON	5	HICKMAN	1725 FAWN LANE	1580-VCE	Athol	382.02	KY	4	41307	3265	382.02	83763	41635
17.99	1364	DWAIN	2	CHRISTIANSEN	1374 EAST 172ND AVENUE	2262-NBI	Pen Mar	242.05	PA	6	17268	3271	242.05	84163	41636
19.99	1365	PANSY	5	THACKER	1956 GILMORE COURT	5140-RTG	Muren	231.27	IN	4	47598	3274	2424.27	84364	41636
7.39	1366	LATISHA	2	FLOOD	1734 KRISTIE CIRCLE	3594-BYW	Carbondale	137	PA	5	18407	3278	137	83593	41636
32.99	1367	LOLITA	2	SHIPLEY	1175 HIALEAH DRIVE	9292-RQZ	Torrington	185.94	CT	2	6790	3279	185.94	83850	41636
17.79	1368	CHRYSTAL	4	GOODRICH	875 MIDNIGHT SUN COURT	4153-VMO	Greenville	71.16	SC	1	29605	3280	0	83906	41636
14.99	1369	BESSIE	3	FROST	1558 TELEQUANA CIRCLE	4784-SLU	Niagara	44.97	NY	1	14300	3281	0	84191	41636
10.99	1370	MINERVA	2	SUTTON	911 KEITH CIRCLE	2006-ZBH	Nashville	189.94	GA	2	31639	3282	0	83906	41637
7.49	1371	CATHI	4	FORBES	1619 EAST 164TH AVENUE	3528-GBV	Atherton	210.87	IN	4	47874	3284	811.87	83964	41637
13.59	1372	JAME	3	KENDRICK	1893 SUMMERSET DRIVE	2379-PCX	Walden Heights	206.58	VT	4	5873	3291	0	84078	41638
13.59	1373	MARSHA	4	ELLIOTT	280 ARCTIC CIRCLE	7355-WBT	Arlington	402.3	VA	5	22242	3294	0	83677	41638
16.99	1374	WILTON	2	MATA	1526 GRANGE DRIVE	3258-RVB	Royalton	65.14	OH	2	43130	3296	65.14	84334	41638
6.59	1375	VICTOR	1	SARGENT	499 WHITE HAWK DRIVE	2366-EFV	Sardis	335.7	TN	6	38371	3297	335.7	83537	41638
11.59	1376	PRECIOUS	2	WEIR	560 WESTVIEW CIRCLE	7627-HHI	Fayetteville	23.18	NC	1	28311	3298	23.18	83537	41638
6.59	1377	ALEXANDRA	3	ANDREWS	1854 FORGET-ME NOT LANE	2366-EFV	Risingdale	226.82	MA	6	1230	3300	226.82	83906	41639
32.99	1378	KEN	1	RANDALL	921 JASPER LANE	2870-QZR	South Miami	272.88	FL	6	33143	3304	272.88	84248	41639
13.99	1379	CORINA	5	FORD	1867 MARQUEZ CIRCLE	2101-WCF	Eastern Airlines	127.21	FL	3	33148	3305	127.21	83820	41639
31.99	1380	JIM	2	RANKIN	172 EAST FIREWEED LANE	2611-QYG	Hannibal	244.63	NY	6	13074	3306	0	84078	41639
15.44	1381	CAROLINE	4	CRANDALL	1500 WILD ROSE COURT	2553-FSW	Otsego	337.3	MI	3	49078	3308	337.3	84106	41639
23.29	1382	BERYL	5	DYE	740 BOULDER BAY CIRCLE	1074-VVJ	Geers Corners	136.4	NY	2	13648	3310	136.4	84021	41640
3.99	1383	NIDIA	2	GRAHAM	62 IMAGE DRIVE	1747-XNI	East Bloomfield	139.92	NY	4	14443	3312	0	84163	41640
9.99	1384	BENITO	1	BRUNSON	1126 BEACH CIRCLE	4812-CMJ	Fostoria	192.72	MI	4	48435	3313	1719.72	83906	41640
11.59	1385	ALENE	5	BEST	1080 U STREET	7627-HHI	Boundry	179.3	IN	5	47371	3314	0	84219	41640
13.99	1386	LIANE	4	REILLY	580 SPINNAKER DRIVE	5161-GIZ	Hollywood	193.86	FL	3	33024	3317	193.86	84276	41640
3.99	1387	LYNN	5	LUCERO	1663 PLEASURE VIEW CIRCLE	1747-XNI	Nicholls	19.95	GA	1	31554	3319	0	83850	41640
6.99	1388	MARCOS	1	KENDALL	1126 ALPINE DRIVE	6451-KGJ	Mingoville	225.33	PA	6	16856	3320	225.33	83677	41640
13.29	1389	COLBY	4	BOSWELL	1257 FOUR WHEEL DRIVE	9272-LTP	Macomb	305.43	MI	6	48042	3321	976.43	83936	41640
15.89	1390	HAYDEE	4	MULLER	396 EAST 75TH COURT	5794-JGQ	Columbus	281.14	IN	5	47201	3323	281.14	83565	41641
41.99	1391	JOHNATHON	4	MCCALL	1296 MYRTLE DRIVE	6367-AKJ	Fairlawn	499.96	PA	6	17728	3325	0	84334	41641
8.99	1392	CHASITY	5	SINGH	359 J-K LANE	7538-ITC	Chagrin Township	525.87	OH	6	44022	3326	0	84219	41641
35.99	1393	JAE	3	GOOD	13 ZURICH STREET	1203-AIS	Louisa	249.78	KY	4	41201	3327	1600.78	84219	41641
21.99	1394	FAWN	1	MERCER	1460 HAMPTON DRIVE	1010-MIW	Terrell	324.88	NC	4	28682	3330	917.88	83621	41641
33.29	1395	DEIDRE	2	DUTTON	610 CORONA CIRCLE	5220-JDO	N Burlington	483.79	VT	5	5401	3332	1588.79	84219	41641
3.29	1396	RENATO	2	MCQUEEN	1198 NAVROT CIRCLE	8937-WVA	Easley	155.41	SC	5	29641	3334	155.41	83964	41642
23.59	1397	RICK	1	DWYER	731 WEST LAKE CIRCLE	2996-VMO	Stacy	23.59	VA	1	24614	3336	23.59	83565	41642
11.99	1398	TRISHA	3	DONNELLY	1597 EAST 120TH AVENUE	1150-MMR	Bell Buckle	158.59	TN	4	37020	3344	158.59	83820	41643
11.99	1399	JANEL	1	HOLDER	1534 WALLACE AVENUE	1150-MMR	Rushtown	145.36	PA	3	17821	3346	332.36	83792	41643
14.59	1400	SHAUN	4	RAMEY	227 SHELIKOF STREET	9288-IRF	The Mail Box	195.47	TN	4	37990	3347	195.47	84021	41643
14.59	1401	CARLENE	4	CULVER	1065 PLATINUM CIRCLE	9288-IRF	Schenectady	195.47	NY	4	12308	3347	0	84021	41643
7.59	1402	RUBYE	2	PACE	1412 FROLICK WIND ROAD	9064-IWN	Brentwood	139.31	NH	5	3833	3350	139.31	83906	41644
7.99	1403	SONDRA	5	LANE	302 TYL TRAIL	8406-TQG	Hanson	237.65	KY	4	42413	3353	296.65	84106	41644
21.59	1404	HAL	5	LUNDY	1098 ALASKA AVENUE	5379-BLX	Farley	107.95	MA	1	1344	3354	0	83850	41644
6.59	1405	LUISA	4	MCMANUS	842 GALVESTON CIRCLE	1045-DUY	Sebring	26.36	OH	1	44672	3355	0	83850	41644
18.99	1406	CHAS	2	CORONA	110 ROBINSON ROAD	1485-NNI	Jackson Center	37.98	OH	1	45334	3358	0	84306	41644
29.99	1407	FELICIA	4	CRUZ	643 TURNAGAIN PARKWAY	9955-WWB	Coalburg	387.93	AL	6	35068	3360	387.93	83792	41645
22.59	1408	DARCIE	4	ALLRED	1694 COUNTRY MEADOW CIRCLE	1854-AFJ	Kyleville	90.36	PA	1	17302	3361	90.36	84191	41645
9.29	1409	SUZANNE	2	LOCKWOOD	1008 SWEETGALE COURT	4132-QIN	Pensacola	506.3	FL	6	32500	3363	1890.3	83906	41645
38.99	1410	ANNE	1	WOODALL	1013 KENAI TERRACE ROAD	3161-XJS	Springfield	72.94	NC	3	28635	3364	72.94	83734	41645
38.99	1411	HEATH	1	DOWNEY	1993 KEYSTONE PLACE	3161-XJS	Boca Raton	72.94	FL	3	33499	3364	0	83734	41645
29.99	1412	EVALYN	3	HEWITT	293 TIMOTHY CIRCLE	2351-WVS	Tallassee	200.87	AL	4	36078	3368	200.87	83964	41646
14.59	1413	ARIELLE	2	MILLIGAN	1415 CODY COURT	9288-IRF	Bristol	171.36	FL	4	32321	3369	0	83850	41646
19.99	1414	ENOCH	3	KOEHLER	64 AMBER BAY LOOP	9133-OXA	Colvin	269.66	NY	4	13205	3372	269.66	84334	41646
10.99	1415	JOHNNIE	4	DUNLAP	737 MIDDLETON LOOP	6858-EJW	Oxford	199.92	IN	2	47971	3373	199.92	84420	41646
10.99	1416	SHAUN	3	SANDERSON	1288 MELODY PLACE	5587-PIP	Pensacola	32.97	FL	1	32509	3376	32.97	84191	41646
14.59	1417	BELLA	4	HOPPER	1126 WEST 71ST AVENUE	8094-EYX	Snyders	108.72	PA	3	17960	3377	108.72	84364	41647
29.99	1418	RICHELLE	3	DOYLE	1435 EAST 77TH AVENUE	5413-TTF	Commerce	102.84	GA	2	30599	3384	102.84	84078	41647
13.29	1419	KARIE	2	TATE	460 IKE WALTON ROAD	9272-LTP	Bladenboro	81.47	NC	2	28320	3385	0	83964	41648
