"CUST_BALANCE","CUST_CITY","CUST_CODE","CUST_FNAME","CUST_LNAME","CUST_STATE","CUST_STREET","CUST_ZIP","EMPLOYEE_ID","INV_DATE","INV_NUM","INV_TOTAL","LINE_NUM","LINE_PRICE","LINE_QTY","PROD_SKU"
0,"Wrights Corners",1171,"LYDA","MERCER","IN","1179 WOODSTOCK CIRCLE",47001,84334,41655,3452,239.56,5,23.99,1,"7500-ROG"
458.4,"Sylacauga",1172,"ADELE","PERKINS","AL","1192 RICHARDSON VISTA ROAD",35150,84078,41627,3187,193.9,3,21.99,1,"8726-ZNM"
728.96,"Charlotte",1173,"ROCCO","DIXON","NC","410 SHORECREST DRIVE",28225,83964,41584,2763,184.96,5,13.59,3,"2379-PCX"
43.96,"Norwood",1174,"BLANCA","BAUTISTA","NY","1193 CRYSTAL STREET",13668,84106,41584,2765,43.96,1,10.99,4,"7258-HCV"
0,"Jacksonville",1175,"GEORGIANA","OGDEN","FL","1986 DINAAKA DRIVE",32258,83677,41584,2766,382.45,4,29.99,5,"2384-PGY"
0,"Brimstone Corner",1176,"DIANE","LOVE","VT","676 SHAKESPEARE CIRCLE",5083,83820,41610,3020,13.59,1,13.59,1,"9393-RFA"
200.47,"Boyer",1177,"LEONORA","HATFIELD","MS","1237 DOE LANE",38751,84420,41584,2770,200.47,4,15.59,1,"2397-RDX"
0,"Tuckahoe",1178,"SAMUAL","HARRISON","NJ","640 RAYMOND AVENUE",8250,83565,41584,2771,250.69,4,32.99,1,"5541-HST"
33.98,"Hillsdale Greene",1179,"GLADYS","BLOCK","MD","1343 TARGHEE LOOP",21207,83964,41584,2772,33.98,1,16.99,2,"3258-RVB"
238.31,"Armada Township",1180,"KRIS","HALE","MI","1178 SYDNIE KAY STREET",48005,83734,41622,3139,207.13,2,13.59,2,"5781-TKY"
165.11,"Hollybrk Lk",1181,"TYLER","STAHL","IN","140 KEMPTON HILLS DRIVE",47433,84276,41585,2779,165.11,5,20.59,1,"4072-SWV"
243.17,"Kapps Mill",1182,"NED","HADLEY","NC","1887 TYONE COURT",28676,83878,41593,2862,248.9,3,41.99,4,"4879-AMS"
299.87,"Hyde Park",1183,"JACKIE","WIGGINS","PA","372 PENNY CIRCLE",15641,83792,41586,2785,299.87,6,21.99,2,"4491-GNC"
142.11,"Darlington",1184,"TRACIE","LYLES","RI","1884 CONNIE COURT",2861,83593,41597,2898,104.94,2,16.99,5,"2990-BNH"
0,"Kauneonga Lake",1185,"ADINA","DOTSON","NY","1137 APHRODITE DRIVE",12749,84078,41586,2791,271.52,6,3.99,2,"3036-PCT"
2588.87,"Bluff Point",1186,"KEITH","PETTIT","NY","973 BRAGAW SQUARE PLACE",14478,84106,41586,2792,288.87,4,21.99,3,"3754-MAK"
2567.34,"Harford Park",1187,"FLOY","BAEZ","MD","1245 BOWLBY STREET",21234,83763,41587,2795,98.34,2,35.99,2,"2699-GNS"
394.7,"Congers",1188,"CHERRY","WATTS","NY","551 COLGATE DRIVE",10920,84334,41614,3062,167.87,3,9.99,3,"6596-HOO"
477.6,"Rockingham",1189,"ERNA","SAENZ","VT","420 MILE HI AVENUE",5101,83677,41587,2798,477.6,5,21.59,3,"5290-HTG"
0,"Hellam",1190,"RETA","FIELDS","PA","1738 LASSEN STREET",17406,83792,41587,2800,356.32,6,38.99,4,"3161-XJS"
549.31,"Girard",1191,"LATONIA","TOBIN","PA","970 TELSTAR CIRCLE",16417,83993,41597,2893,305.02,5,25.99,1,"8053-PME"
0,"Stacy",1192,"FREDDIE","CRAIG","VA","1709 MATILDA CIRCLE",24614,84078,41588,2810,253.35,4,10.99,4,"5445-XOY"
0,"Sweden",1193,"EVETTE","WRIGHT","PA","1934 MONTAGUE BAY CIRCLE",16915,84392,41589,2818,162.95,3,35.99,3,"5508-OUB"
0,"White Plains",1194,"JENNIFFER","PECK","NY","74 AKULA DRIVE",10625,84163,41589,2819,151.52,4,12.99,3,"4912-YXS"
0,"East Pgh",1195,"CEDRICK","MACK","PA","426 TONSINA PLACE",15112,83820,41590,2826,93.13,2,12.59,2,"3516-AGJ"
30.73,"Switchback",1196,"CLIFF","FINK","WV","682 CHELEA STREET",24887,83878,41590,2827,140.73,3,6.59,3,"2366-EFV"
80.02,"Twin Hollow",1197,"MARIO","ADKINS","NY","1188 SNOWSHOE COURT",11709,84134,41590,2830,80.02,3,12.29,2,"8495-ZQR"
0,"Patterson Creek",1198,"LOUIE","NEFF","WV","1092 HAUSEY PLACE",26753,83705,41590,2831,274.41,2,4.49,5,"4846-BHT"
0,"Castle Hayne",1199,"PALMER","NEFF","NC","776 RESOLUTION DRIVE",28429,83850,41599,2912,257.88,5,31.99,1,"5980-BME"
968.5,"North Park",1200,"KERMIT","HAWKINS","IN","1528 SECLUSION BAY DRIVE",47710,83705,41591,2837,442.5,6,35.99,3,"5508-OUB"
328.56,"Dillsboro",1201,"DEIDRA","CHACON","NC","1651 LUCKY ROAD",28725,84021,41595,2883,272.71,6,7.59,2,"9064-IWN"
274.76,"Walters",1202,"CYNDI","COLBERT","VA","1713 RIDGECREST DRIVE",23315,83792,41592,2848,274.76,5,13.59,2,"9569-WMK"
275.85,"Thorndale",1203,"SILAS","BARTLETT","PA","1964 SKILAK CIRCLE",19372,83792,41592,2853,275.85,6,11.99,2,"6249-LYB"
189.86,"Memphis",1204,"ANGELIA","HALL","TN","1948 BRAGAW SQUARE PLACE",38100,83964,41593,2860,189.86,4,15.29,5,"9686-HQV"
1548.67,"Cottagegrove",1205,"TAD","FIGUEROA","IN","68 HUNTER DRIVE",47353,83906,41627,3190,405.31,6,14.59,4,"9858-XUM"
1282.01,"Crawfordville",1206,"ELYSE","ALLISON","FL","177 TOTEM CIRCLE",32327,83936,41594,2864,326.01,6,23.99,5,"1433-MMY"
268.07,"Murrysville",1207,"OSWALDO","HENSLEY","PA","1766 LOC SAULT AVENUE",15668,83705,41610,3024,181.92,2,38.99,3,"2496-QMW"
0,"Pinetown",1208,"AVIS","SAENZ","PA","928 KUSKOKWIM STREET",17339,83705,41610,3024,181.92,2,38.99,3,"2496-QMW"
0,"Cranberry Township",1209,"ELLA","LAKE","PA","1981 ANOGOC DRIVE",16066,84248,41594,2869,73.98,1,36.99,2,"5220-JDO"
0,"Chase City",1210,"CHELSEA","ROGERS","VA","48 POLAR DRIVE",23924,84078,41614,3061,65.97,1,21.99,3,"1010-MIW"
0,"Midway",1211,"HOMER","BLISS","WV","1931 RIL WAY",25878,83850,41594,2871,157.61,5,18.59,1,"4346-GCP"
0,"Raleigh",1212,"YONG","SPEARS","NC","1637 COVINGTON COURT",27609,84392,41594,2873,335.44,5,14.99,4,"8400-JDC"
158.92,"Palmer Square",1213,"GERRY","RICHTER","NJ","1997 SOUTH RIVER CIRCLE",8542,84420,41594,2874,158.92,4,8.99,3,"5465-YYG"
432.82,"Meadowbrook",1214,"CHRISTI","GREGG","WV","635 DIXIE COURT",26404,83734,41630,3217,172.05,5,11.99,2,"6249-LYB"
1551.79,"Jump",1215,"MARTHA","CASH","OH","1223 LOCHENSHIRE PLACE",43326,84106,41595,2879,431.79,6,35.99,5,"2699-GNS"
451.57,"Alpine",1216,"LUCINDA","BUSH","NY","1891 PARK HILLS DRIVE",14805,84106,41595,2880,451.57,6,13.59,5,"4241-UOF"
0,"Bernville",1217,"CORDELIA","PATTON","PA","1041 MARTAGON CIRCLE",19506,83850,41595,2882,37.16,2,10.99,2,"2918-THH"
7.49,"Pierson",1218,"JAIME","HOLT","MI","1029 HIGHGATE CIRCLE",49339,83850,41596,2885,7.49,1,7.49,1,"6041-PBS"
0,"Louisville",1219,"ANTHONY","SHULTZ","KY","1453 CLAUDENE LOOP",40218,83850,41596,2885,7.49,1,7.49,1,"6041-PBS"
0,"Westbury",1220,"LOU","LACEY","NY","1287 FAIRWEATHER DRIVE",11597,83537,41597,2897,158.04,3,3.29,1,"3561-LYU"
0,"Ferdinand",1221,"DARRON","ALVAREZ","IN","1028 BONNIE JEAN COURT",47532,84191,41598,2900,377.18,6,16.99,5,"2990-BNH"
426.05,"Cataract",1222,"DORA","BOYER","IN","1572 WOODCHASE CIRCLE",47460,83509,41598,2905,426.05,5,23.29,4,"1663-CDD"
755.12,"Paterson",1223,"KYRA","HARTMAN","NJ","806 PARKER PLACE",7538,83649,41642,3339,250.32,2,20.59,4,"3701-YAW"
206.85,"Driver",1224,"HUEY","KEITH","VA","350 GENEVE AVENUE",23435,83537,41599,2916,89.85,2,9.99,2,"9786-DGO"
29.99,"Roseville",1225,"TONY","GILLESPIE","MI","1071 MOUNTAIN WAY",48066,84106,41599,2919,29.99,1,22.49,1,"5060-EDB"
0,"Overlea",1226,"SADIE","BAIRD","MD","627 NORTH SIDE CIRCLE",21206,83993,41599,2923,193.46,4,13.99,1,"9268-RCB"
292.29,"Chestertown",1227,"THOMASINA","DAVID","MD","851 GILBERT ROAD",21620,83734,41600,2927,292.29,6,3.49,4,"4667-JLN"
0,"Creagerstown",1228,"ROLANDO","MULLINS","MD","837 GLENN NB ON TURPIN RAMP",21788,83593,41600,2929,281.91,4,29.99,2,"2351-WVS"
259.64,"Piscataway",1229,"ARLEEN","LOWERY","NJ","102 CHESAPEAKE CIRCLE",8854,84364,41600,2932,259.64,6,14.99,3,"4784-SLU"
13.18,"Dahomey",1230,"DONA","WEST","MS","1024 WEST SKYLINE DRIVE",38725,83993,41601,2939,13.18,1,5.93,2,"8544-CIQ"
0,"Southeastern",1231,"BIRDIE","BOWEN","PA","151 OILWELL ROAD",19397,84364,41601,2940,132.73,2,21.59,3,"8523-UCB"
235.85,"Willow",1232,"TRICIA","TALLEY","KY","161 DRAPER DRIVE",41004,84364,41601,2945,235.85,6,15.89,4,"2134-QFE"
160.96,"Napier Field",1233,"NATHALIE","CHURCH","AL","1802 SNOWY OWL CIRCLE",36303,84163,41602,2950,160.96,4,13.99,5,"9268-RCB"
2595.55,"Alexandria",1234,"ARIEL","DILL","VA","356 EAST 13TH AVENUE",22301,84191,41616,3073,96.89,3,16.99,1,"2990-BNH"
413.48,"Richmond",1235,"FRANCESCA","WOODALL","VA","488 TIFFIN CIRCLE",23286,84364,41607,3002,291.54,4,10.49,5,"8894-LUR"
0,"Camden",1236,"RONNA","VALENCIA","OH","118 MISTY COURT",45311,84276,41625,3171,409.45,4,35.99,5,"3393-AZQ"
59.95,"Hamlet",1237,"HELEN","CRENSHAW","NC","1259 KNIK AVENUE",28345,83734,41603,2959,59.95,1,11.99,5,"7673-ECV"
448.16,"Vestal",1238,"STANFORD","DRAKE","NY","976 UNIVERSITY LAKE DRIVE",13850,83763,41603,2961,448.16,6,3.49,4,"4667-JLN"
41.02,"Greensboro",1239,"REYNA","HAMMER","MD","903 DORA AVENUE",21639,83763,41604,2964,183.02,4,10.99,2,"2918-THH"
2522.96,"James Island",1240,"ASHLEY","GENTRY","SC","949 E LOOP WB ON W LOOP RAMP",29412,83906,41604,2965,79.96,1,17.99,4,"7658-HCW"
1983.36,"Irvington",1241,"LUANNE","HERRING","NJ","214 SUN AVENUE",7111,84134,41631,3220,111.53,3,11.99,5,"6249-LYB"
84.95,"Martic Forge",1242,"HERB","CHRISTOPHER","PA","511 WELLS CIRCLE",17565,84392,41604,2968,84.95,1,16.99,5,"5734-BGX"
0,"Pocono Summit",1243,"CARROLL","HALE","PA","1898 HOLLOW STREET",18346,83993,41604,2969,194.95,1,38.99,5,"2455-ZKN"
0,"West Arlington",1244,"BRIANA","KEENAN","NJ","118 MOUNTAIN LAKE CIRCLE",7032,83878,41631,3228,192.31,3,20.59,4,"4072-SWV"
0,"Lennox Park",1245,"KIRSTEN","BRIGHT","MD","430 HILLANDALE AVENUE",21227,83820,41604,2972,77.96,2,21.99,3,"8543-RJN"
0,"Ithan",1246,"DENNA","ALVAREZ","PA","1373 LOC LOMAN LANE",19085,84276,41604,2973,121.2,6,14.89,3,"3734-CUQ"
0,"Lennut",1247,"IVORY","CARON","KY","1874 INTERSTATE STREET",41729,83734,41631,3229,146.94,4,34.99,3,"8821-DDM"
0,"Daphne",1248,"LISA","BRADY","AL","491 LOWLAND AVENUE",36577,84078,41647,3383,371.62,6,28.99,4,"5437-WBO"
54.36,"Prudence Island",1249,"RAPHAEL","STONE","RI","1873 ATELIER DRIVE",2872,84021,41606,2987,54.36,1,13.59,4,"9569-WMK"
1262.83,"Iola",1250,"ALISON","WOODSON","PA","1253 CECILIA WAY",17846,84248,41629,3209,217.93,3,21.99,2,"4518-GHU"
0,"Knettishall",1251,"ADELA","ABEL","MD","1350 QUINHAGAK STREET",21286,83993,41606,2992,59.95,1,11.99,5,"1143-RGX"
215.39,"New Bremen",1252,"KERRIE","MARSHALL","OH","1674 IOWA STREET",45869,84134,41606,2993,215.39,5,14.99,5,"1153-AWY"
348.95,"Montgomery",1253,"TRENTON","PRESLEY","AL","1905 ANCHOR PARK CIRCLE",36131,83792,41606,2994,348.95,4,18.59,4,"3610-RKR"
2276.48,"Shadyside",1254,"JAIMIE","BARRON","OH","1188 LACE ROAD",43947,83734,41644,3356,194.19,3,32.99,3,"5541-HST"
631.02,"East Warren",1255,"FAUSTO","SLAUGHTER","VT","1352 NORTH CHRISTMASBERRY LOOP",5669,83649,41607,2997,290.02,5,12.99,3,"7179-YXG"
0,"Shelburn",1256,"NATHANIAL","CRAIG","IN","1603 BIRCH CREEK DRIVE",47879,83621,41608,3003,45.57,2,15.59,1,"5529-SBL"
840.13,"Castle Creek",1257,"MICHAELA","CORNETT","NY","474 MAUDEST PLACE",13744,84392,41608,3005,124.13,3,31.99,1,"2611-QYG"
0,"Mc Arthur",1258,"MONROE","DILLARD","OH","260 HOLLYWOOD DRIVE",45651,83565,41608,3008,332.82,6,11.99,1,"3943-HFA"
2032.28,"Centredale",1259,"DELPHIA","FLORES","RI","183 VAQUERO ROAD",2911,83936,41608,3009,217.28,5,13.99,3,"3298-YFL"
2579.18,"Hampton",1260,"ENEDINA","MCCOY","VA","1982 LIST CIRCLE",23661,83850,41654,3442,113.94,2,11.99,4,"3943-HFA"
340.06,"Drew",1261,"JAIMIE","CURRY","MS","828 TRADEWIND DRIVE",38737,83820,41609,3012,340.06,4,32.99,4,"6491-XKF"
0,"Vertrees",1262,"NICHOLE","VOGT","KY","677 GABE ROAD",42785,84248,41609,3015,110.97,1,33.29,3,"3716-WZD"
0,"Limaburg",1263,"WILLIE","BAEZ","KY","697 PINTAIL STREET",41005,84306,41609,3017,174.63,5,14.59,2,"1078-QXL"
143.96,"Georgetown",1264,"MICHAELA","RICHARD","AL","44 RASMUSSON STREET",36521,83850,41610,3018,143.96,1,35.99,4,"3215-VIP"
458.86,"Dublin",1265,"JAROD","STRONG","OH","1825 GAV WAY",43016,84078,41611,3029,458.86,5,42.99,4,"1403-TUY"
898.73,"Clarendon Springs",1266,"FLOSSIE","CLARKE","VT","1658 EAST 49TH COURT",5777,83878,41611,3033,128.73,2,21.99,4,"8543-RJN"
0,"Crabtree",1267,"ARACELI","HALL","PA","536 CHIRIKOF AVENUE",15624,84392,41611,3035,188.65,2,54.89,3,"3694-XFJ"
0,"Seneca",1268,"KELSEY","HADLEY","PA","908 RUSSELL CIRCLE",16346,84219,41612,3039,18.78,2,10.99,1,"5445-XOY"
707.82,"Mount Zion",1269,"CLEMENTE","MESSER","WV","1178 BENTREE CIRCLE",26151,83705,41623,3150,439,6,23.29,1,"1074-VVJ"
0,"Kimballton",1270,"GEORGINA","DIGGS","VA","311 IMAGE DRIVE",24150,83878,41612,3041,336.49,6,20.59,2,"4072-SWV"
129.93,"Coryville",1271,"CORTEZ","MELTON","OH","250 INDIANA STREET",45638,83850,41612,3042,129.93,3,42.99,1,"1403-TUY"
335.66,"Westernville",1272,"ELISA","BURGOS","NY","1693 DOUBLE TREE COURT",13486,83705,41613,3047,335.66,6,13.99,1,"3298-YFL"
0,"Waterboro",1273,"LEN","STERLING","ME","1824 WOO BOULEVARD",4087,84134,41613,3049,300.13,6,15.59,4,"6176-XTX"
3.49,"Longwood",1274,"ROSARIO","CLEMONS","FL","239 MARY CIRCLE",32750,83621,41614,3057,3.49,1,3.49,1,"4667-JLN"
428.73,"Saint Stephens",1275,"ELEANORE","NEFF","AL","556 CACHE DRIVE",36569,84191,41614,3059,428.73,5,26.09,3,"5437-WBO"
401.22,"Dalton",1276,"LATONIA","LOPEZ","MA","1004 KRONOS DRIVE",1226,84276,41618,3101,300.27,5,23.59,2,"2996-VMO"
272.52,"Fox Lake",1277,"MICHELLE","HOPKINS","IN","367 WEST 59TH AVENUE",46703,84334,41615,3064,196.52,4,38.99,2,"2496-QMW"
1543.2,"Cadaretta",1278,"VICENTE","MONTGOMERY","MS","1134 EAST 49TH AVENUE",38929,84191,41615,3066,315.2,6,13.59,4,"5781-TKY"
119.48,"Fairfield",1279,"SHAWN","GIBBONS","CT","364 NANCY CIRCLE",6432,84191,41620,3116,60.53,2,7.79,2,"4626-LJU"
58.36,"Brookline Village",1280,"ELISHA","RAMIREZ","MA","847 TIFFANY TERRACE",2147,83993,41615,3071,58.36,1,14.59,4,"9671-NYZ"
0,"Cumming",1281,"ZULA","KENNEDY","GA","1800 OMALLEY CENTRE DRIVE",30131,83763,41616,3072,163.55,2,42.99,3,"1403-TUY"
0,"North Pawlet",1282,"KATHLYN","XIONG","VT","1535 U STREET",5761,83792,41624,3159,246.62,6,21.59,3,"5379-BLX"
228.71,"Boston",1283,"JOSEFA","CONTRERAS","MA","1533 STURBRIDGE CIRCLE",2108,83621,41618,3097,213.12,4,32.99,4,"9292-RQZ"
0,"Hialeah",1284,"KIP","KENT","FL","1735 CODY COURT",33017,83993,41626,3179,160.34,2,32.99,2,"2870-QZR"
1096.45,"Fanwood",1285,"GILLIAN","HARDING","NJ","897 GREENPOINT AVENUE",7023,83850,41617,3083,94.45,2,35.99,2,"3215-VIP"
107.17,"Webster",1286,"BARNEY","TEAGUE","PA","1786 ECHO STREET",15087,83649,41617,3085,107.17,2,48.59,2,"6894-JQV"
0,"Bowling Green",1287,"ALEC","HOWARD","VA","1917 BEAUFORT WAY",22427,84306,41618,3094,230.38,3,23.29,5,"1074-VVJ"
0,"West Newark",1288,"NELLIE","ZUNIGA","NY","1353 WHITE DRIVE",13811,84191,41618,3095,191.83,2,13.69,2,"4976-PZN"
2233.98,"Mechanicstown",1289,"JASPER","GREGORY","OH","1541 CHARLOTTE CIRCLE",44651,84163,41618,3098,27.98,1,13.99,2,"5250-JDL"
275,"Rancocas Woods",1290,"BERTRAM","WILLIAM","NJ","444 DEMETER DRIVE",8054,84191,41618,3102,275,5,21.99,4,"3754-MAK"
394.83,"Wallace",1291,"LAKISHA","QUINN","IN","1618 MOUNTAIN CIRCLE",47988,84276,41618,3103,394.83,5,32.99,4,"6491-XKF"
326.58,"Red Diamond",1292,"LINO","YANG","OH","1532 ILLIAN LANE",45651,83906,41618,3104,326.58,5,17.99,5,"2143-VQX"
423.08,"Pr Wshngtn",1293,"PAMALA","KEYES","NY","615 FIRE LAKE DRIVE",11050,84049,41619,3107,423.08,4,23.99,5,"2896-OZJ"
223.39,"Jeffries",1294,"JODY","BARRY","MS","1181 GLENN SB ON MULDOON RAMP",38626,83906,41619,3110,223.39,3,38.99,3,"3161-XJS"
2321.95,"Spring Grove",1295,"BORIS","VALENCIA","KY","1040 ERVIN ROAD",42437,83850,41619,3111,105.95,3,25.99,1,"8053-PME"
2555.92,"Savage",1296,"DIRK","BAUTISTA","MS","267 FAIRWEATHER DRIVE",38665,84191,41619,3112,378.92,6,9.97,2,"9272-LTP"
573.79,"Locust Grove",1297,"JEROME","HENRY","KY","907 SEWARD 34TH RAMP",41040,83820,41646,3374,525.83,4,41.99,5,"3933-NSU"
69.87,"West Peru",1298,"MAURICIO","TRIPP","ME","164 NORTHFLEET DRIVE",4290,83649,41620,3114,69.87,1,23.29,3,"1663-CDD"
128.7,"Cinclantflt",1299,"RICARDO","DOW","VA","1158 GREGG LANE",23551,83936,41620,3117,128.7,5,13.59,1,"6626-ROK"
47.98,"Norwood",1300,"FABIOLA","FERREIRA","VA","1748 INYO CIRCLE",24581,83649,41620,3122,47.98,1,23.99,2,"7231-UES"
1382.13,"Casstown",1301,"STUART","LOWRY","OH","1348 SHAMROCK STREET",45312,83906,41620,3125,67.13,2,7.79,4,"4626-LJU"
487.76,"Sue Creek Landing",1302,"STEPHEN","GROVES","MD","677 WILDERNESS ROAD",21221,83878,41636,3277,233.69,4,18.59,1,"6358-UST"
254.63,"Churchill",1303,"KARRIE","MESSER","PA","441 WEST DIMOND BOULEVARD",15221,84306,41621,3128,254.63,6,7.59,2,"2231-OXK"
0,"Peninsula",1304,"TOMASA","HARE","FL","1570 MONARCH MINE ROAD",33609,84420,41622,3138,253.68,4,18.59,1,"3610-RKR"
1857.88,"Kringsbush",1305,"LUCINDA","REID","NY","361 JAMES ROAD",13452,83936,41621,3133,260.88,4,16.99,5,"2990-BNH"
1982.12,"Utica",1306,"IVORY","MURRAY","NY","1797 WILLOW LANE",13503,84078,41621,3134,137.12,2,12.29,4,"8495-ZQR"
0,"Bay Harbor",1307,"APRIL","SUAREZ","MI","1181 HENNINGS WAY",49770,83649,41622,3135,25.37,2,8.99,2,"5465-YYG"
0,"Sterling Hts",1308,"CLEMENT","SHANNON","MI","623 PEARL DRIVE",48310,83649,41622,3135,25.37,2,8.99,2,"5465-YYG"
229.89,"Cedar Hill",1309,"DAN","PACK","TN","73 SHARON PLACE",37032,83593,41622,3140,229.89,5,32.99,2,"5541-HST"
0,"Limestone",1310,"KELSEY","WATTS","ME","1260 PENNY CIRCLE",4750,83537,41622,3141,396.32,6,41.99,1,"4879-AMS"
2489.39,"Ypsilanti",1311,"KENETH","TRACY","MI","1723 WELLS CIRCLE",48197,83763,41622,3143,385.39,3,34.49,5,"1580-VCE"
0,"Wolcott",1312,"MARCIE","SCOTT","VT","1588 WESTWIND COURT",5680,83565,41623,3144,277.83,4,23.29,4,"1663-CDD"
89.97,"Newtonville",1313,"CARL","WEST","MA","747 WEST BLUFF DRIVE",2165,83936,41623,3146,89.97,1,29.99,3,"5060-EDB"
0,"Mcandrews",1314,"SHEREE","MOORE","KY","995 HARLEQUIN PLACE",41543,84219,41623,3147,259.44,5,17.79,4,"8571-CKP"
0,"Star City",1315,"CYNDI","STACY","IN","395 JAGUAR CIRCLE",46985,84306,41623,3148,121.12,4,12.39,1,"2584-CIJ"
173.78,"Garland",1316,"GERARD","BRADSHAW","WV","1304 DEER PARK CIRCLE",24811,84106,41623,3149,173.78,5,4.29,5,"2410-SKH"
300.24,"West End",1317,"LIZ","HERBERT","NC","1903 SAGAN CIRCLE",27376,83906,41623,3151,300.24,4,13.59,4,"9175-TAZ"
1164.35,"Piseco",1318,"STEPHEN","BARR","NY","1867 JOY CIRCLE",12139,84276,41624,3155,153.35,3,11.59,5,"7627-HHI"
269.19,"Bell City",1319,"JAMES","HOLLINGSWORTH","KY","1146 LUPINE ROAD",42040,83734,41643,3345,71.97,1,23.99,3,"2896-OZJ"
40.77,"Colden",1320,"RASHAD","MADDEN","NY","1824 CRYSTAL BAY CIRCLE",14033,83565,41624,3160,40.77,1,13.59,3,"5781-TKY"
0,"New York",1321,"MARISA","GIBSON","NY","851 HIGHLAND PARK AVENUE",10110,84078,41624,3161,296.69,4,12.99,1,"7179-YXG"
0,"Coral Springs",1322,"CHARLOTTE","LUJAN","FL","251 RUNESTAD CIRCLE",33075,84334,41637,3283,163.15,2,18.59,2,"3610-RKR"
238.79,"Shallotte",1323,"BRENDA","ROBISON","NC","967 COTONEASTER CIRCLE",28467,83705,41625,3167,238.79,3,23.29,5,"1663-CDD"
94.84,"Ocoee",1324,"CHASITY","TRUJILLO","TN","1201 EVERGREEN STREET",37361,84049,41642,3338,53.17,2,23.99,1,"7500-ROG"
2055.94,"Lima",1325,"DELMER","RUSHING","OH","1430 CLAIRMONT CIRCLE",45808,83537,41625,3170,159.94,2,21.99,4,"1010-MIW"
0,"Sunman",1326,"HALEY","NORTON","IN","498 WHIST ROAD",47041,84306,41645,3366,169.38,3,43.99,3,"6488-MIG"
340.98,"Deering",1327,"JERRY","ABRAMS","OH","1962 GOLDEN VIEW DRIVE",45638,84276,41626,3173,340.98,4,11.59,1,"6925-KDN"
74.94,"Mcewen",1328,"ALEXANDRIA","BURKE","TN","333 CARL BRADY DRIVE",37101,83820,41626,3176,74.94,2,9.99,1,"2756-CKP"
298.52,"Boothbay",1329,"JENELLE","ACKERMAN","ME","1537 GRIZZLY LANE",4549,84078,41626,3177,298.52,5,4.59,3,"3384-DML"
0,"Takoma Park",1330,"BARBARA","BUCKLEY","MD","77 VALLIHI CIRCLE",20913,83677,41635,3260,66.45,1,13.29,5,"9272-LTP"
381.93,"Columbia",1331,"FRANKIE","JOYNER","SC","1280 REFLECTION DRIVE",29260,83936,41626,3183,381.93,6,32.99,4,"9292-RQZ"
0,"Coburn",1332,"DEE","ROLLINS","WV","1082 HARLEY DRIVE",26562,83734,41627,3186,88.75,3,15.59,3,"7804-ZVW"
2575.53,"Grout",1333,"CHARLINE","HAAS","VT","1998 JENNIFER ANN CIRCLE",5159,83964,41627,3188,126.53,3,14.59,2,"8094-EYX"
0,"Fayetteville",1334,"ALLENE","ONEIL","NC","1409 SITKALIDAK LANE",28304,83993,41627,3191,247.19,6,17.99,2,"2262-NBI"
486.18,"Bombay",1335,"WILLARD","SHAFER","NY","584 ADMIRALTY BAY DRIVE",12914,83537,41627,3192,427.18,6,12.59,5,"7883-NLQ"
0,"Maynard",1336,"VAN","LANGFORD","MA","1878 SEAWIND DRIVE",1754,84420,41627,3193,269.88,4,3.99,3,"1747-XNI"
1463.96,"Cave Spring",1337,"CLAUDINE","JORGENSEN","KY","1541 SAINT GOTTHARD AVENUE",42276,83964,41628,3198,155.96,1,38.99,4,"3161-XJS"
230.02,"East Fairfield",1338,"KIRBY","LILLY","VT","296 TERN CIRCLE",5448,83537,41628,3200,230.02,4,11.99,5,"9324-PPG"
2811.07,"Diamond Lake",1339,"MABEL","STRONG","IN","1116 THUNDERBIRD PLACE",46794,84219,41649,3398,591.48,5,34.99,3,"8821-DDM"
0,"Old Plymouth Heights",1340,"BETSY","MCCLELLAN","OH","1209 NORTHRUP PLACE",45629,84219,41630,3214,175.51,5,35.99,2,"5508-OUB"
1753.42,"Utica",1341,"CHRISTOPER","LOZANO","NY","1857 CREEKSIDE CENTER DRIVE",13502,83537,41630,3218,233.42,3,15.59,3,"2397-RDX"
79.45,"Pleasant Mills",1342,"FAWN","MCDONALD","IN","235 ZODIAK DRIVE",46780,84191,41631,3222,79.45,1,15.89,5,"5794-JGQ"
263.93,"Montgomery Woods",1343,"LESLEY","HAYWOOD","MD","767 MUMBY CIRCLE",21227,83763,41631,3223,263.93,2,21.99,2,"9408-WNM"
216.4,"Ravenel",1344,"CHANCE","GLENN","SC","1314 ARTHUR COURT",29470,83820,41631,3226,216.4,2,35.49,5,"9702-WFX"
355.53,"Saint Stephens Church",1345,"WALTON","ELLIOT","VA","783 DENALI STREET",23148,84420,41632,3230,355.53,5,29.99,4,"2351-WVS"
577.32,"Woodford",1346,"CLARK","CHANEY","NC","530 SEXTANT CIRCLE",28684,83763,41632,3233,283.32,6,28.99,2,"5437-WBO"
72.92,"White River Junction",1347,"STARR","FLYNN","VT","402 FAST STREET",5009,84334,41632,3234,72.92,2,7.99,5,"2129-BCP"
0,"Grove City",1348,"FRANCES","DICKEY","FL","519 READER ROAD",34224,83906,41632,3236,268.52,5,6.59,2,"2366-EFV"
262.58,"Elliottson",1349,"CALEB","MENDEZ","PA","1695 THUJA CIRCLE",17013,83906,41632,3238,262.58,6,3.49,1,"4667-JLN"
